id,title,release_date,vote_average,budget,revenue
503919,The Lighthouse,2019-10-18,7.5,11000000.0,18129854.0
449176,"Love, Simon",2018-02-16,8.1,17000000.0,66316289.0
19959,Surrogates,2009-09-24,6.1,80000000.0,122444772.0
11835,Death Sentence,2007-08-31,6.7,20000000.0,16974459.0
417384,Scary Stories to Tell in the Dark,2019-08-08,6.5,25000000.0,104545505.0
513347,Flavors of Youth,2018-08-04,6.9,0.0,496334.0
564082,30 Miles from Nowhere,2018-11-24,4.5,120000.0,0.0
15789,A Goofy Movie,1995-04-07,7.0,18000000.0,35348597.0
339967,Colossal,2017-04-06,6.3,0.0,3029287.0
13550,The Changeling,1980-03-28,7.0,7600000.0,12000000.0
462883,Woody Woodpecker,2017-10-05,6.7,10000000.0,0.0
10357,Volcano,1997-04-25,5.9,90000000.0,122823468.0
1574,Chicago,2002-12-10,7.1,45000000.0,306776732.0
503,Poseidon,2006-05-10,5.8,160000000.0,181674817.0
838330,Not Okay,2022-07-29,6.5,0.0,0.0
65055,Shark Night 3D,2011-09-02,4.9,28000000.0,10126458.0
58231,Mardi Gras: Spring Break,2011-09-23,5.8,0.0,0.0
985,Eraserhead,1977-03-19,7.4,100000.0,7000000.0
11231,The Next Karate Kid,1994-07-18,5.3,12000000.0,15876353.0
11531,Book of Shadows: Blair Witch 2,2000-10-27,4.2,15000000.0,47737094.0
21542,Love Don't Co$t a Thing,2003-12-12,7.1,0.0,21964072.0
52449,Bad Teacher,2011-05-16,5.6,20000000.0,216197492.0
59859,Kick-Ass 2,2013-07-17,6.4,28000000.0,60700000.0
38321,Priest,2011-05-05,5.8,60000000.0,78309131.0
471506,Greta,2018-09-06,6.6,0.0,0.0
635,Angel Heart,1987-03-06,7.1,17000000.0,17186348.0
170687,The Boxtrolls,2014-09-10,6.7,60000000.0,108255770.0
97434,Gambit,2012-04-25,5.4,0.0,0.0
315465,The Boy and the Beast,2015-07-11,8.0,0.0,49714378.0
4192,Death on the Nile,1978-09-29,7.2,7920000.0,14560084.0
323675,Ride Along 2,2016-01-14,6.2,40000000.0,124827316.0
49527,Man on a Ledge,2012-01-13,6.4,42000000.0,46221189.0
9560,A Walk in the Clouds,1995-08-11,7.2,20000000.0,50012507.0
11699,Bad Lieutenant: Port of Call - New Orleans,2009-09-11,6.1,25000000.0,10589102.0
64328,The Muppets,2011-11-22,6.7,45000000.0,165184237.0
7345,There Will Be Blood,2007-12-26,8.1,25000000.0,77208711.0
10715,Looney Tunes: Back in Action,2003-11-14,6.4,80000000.0,68514844.0
39451,Little Fockers,2010-12-21,5.6,100000000.0,310650585.0
220882,London Fields,2018-09-20,5.1,8000000.0,487420.0
9944,The Pelican Brief,1993-09-17,6.6,45000000.0,195268056.0
10590,We Were Soldiers,2002-03-01,7.1,75000000.0,114660784.0
11571,Journey to the Center of the Earth,1959-12-15,7.0,3440000.0,10000000.0
309809,The Little Prince,2015-07-29,7.6,64000000.0,97571250.0
293767,Billy Lynn's Long Halftime Walk,2016-11-10,6.0,40000000.0,30930984.0
49797,I Saw the Devil,2010-08-12,7.8,0.0,0.0
77866,Contraband,2012-01-12,6.3,25000000.0,96262212.0
762,Monty Python and the Holy Grail,1975-05-25,7.8,400000.0,1940906.0
39057,Pokémon: Arceus and the Jewel of Life,2009-07-18,7.1,0.0,50673078.0
8619,Master and Commander: The Far Side of the World,2003-11-14,7.1,150000000.0,212011111.0
292280,The Bye Bye Man,2017-01-12,5.2,7400000.0,26667197.0
116149,Paddington,2014-11-24,7.1,55000000.0,259207227.0
9070,Mighty Morphin Power Rangers: The Movie,1995-06-30,5.8,15000000.0,66400000.0
382322,Batman: The Killing Joke,2016-07-24,6.6,3500000.0,3775000.0
2623,An Officer and a Gentleman,1982-07-28,7.0,7500000.0,129795554.0
10663,The Waterboy,1998-11-06,6.1,23000000.0,185991646.0
9896,Rat Race,2001-08-17,6.2,48000000.0,85498534.0
10478,Tin Cup,1996-08-16,6.0,45000000.0,53854588.0
887767,Last Shoot Out,2021-12-03,6.4,0.0,0.0
364111,The Anthem of the Heart,2015-09-19,7.6,0.0,8852989.0
1646,Freedom Writers,2007-01-05,7.9,21000000.0,43095175.0
94363,Hick,2011-09-10,5.8,0.0,0.0
6282,Coyote Ugly,2000-07-30,6.2,45000000.0,113916474.0
9490,Half Baked,1998-01-16,6.3,8000000.0,17460020.0
13813,Defiance,2008-12-31,6.8,32000000.0,51155219.0
10393,The Replacements,2000-08-11,6.6,50000000.0,50054511.0
262543,Automata,2014-10-09,5.8,7000000.0,0.0
80410,In the Name of the King 2: Two Worlds,2011-11-03,4.0,4500000.0,0.0
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016-02-18,6.1,20000000.0,0.0
9772,Air Force One,1997-07-25,6.5,85000000.0,315156409.0
387893,Ice Age: The Great Egg-Scapade,2016-03-19,6.4,0.0,0.0
421313,Eliminators,2016-12-06,6.4,0.0,0.0
2309,Inkheart,2008-12-11,6.3,60000000.0,62803180.0
820446,Downton Abbey: A New Era,2022-04-27,7.2,40000000.0,88000000.0
12159,What Dreams May Come,1998-10-02,7.2,85000000.0,71485043.0
433808,The Ritual,2017-10-11,6.2,1000000.0,1786396.0
3034,Young Frankenstein,1974-12-15,7.9,2800000.0,86273333.0
25642,Ben 10 Alien Swarm,2009-11-25,6.2,40000000.0,0.0
12096,The Pink Panther,2006-02-10,5.8,65000000.0,158851357.0
19,Metropolis,1927-02-06,8.2,1300000.0,650422.0
512025,There's Someone Inside Your House,2021-09-24,5.5,0.0,0.0
547016,The Old Guard,2020-07-10,7.2,70000000.0,0.0
877,Scarface,1932-04-09,7.5,0.0,600000.0
77016,End of Watch,2012-09-20,7.3,7000000.0,48126384.0
793937,The School of the Magical Animals,2021-10-14,6.1,11700000.0,13128530.0
587996,Below Zero,2021-01-29,6.4,0.0,0.0
13486,The Scorpion King 2: Rise of a Warrior,2008-07-19,4.6,0.0,0.0
9044,Tristan & Isolde,2006-04-07,6.7,31000000.0,28000000.0
16780,The Return of the Texas Chainsaw Massacre,1995-03-12,4.5,600000.0,185898.0
83542,Cloud Atlas,2012-10-26,6.9,102000000.0,130482868.0
2085,Romeo Must Die,2000-03-22,6.2,25000000.0,91036760.0
382517,Open Season: Scared Silly,2015-12-18,5.9,0.0,0.0
238615,Self/less,2015-07-10,6.4,26000000.0,31807156.0
9731,Friday the 13th: A New Beginning,1985-03-22,5.3,2200000.0,21930418.0
9431,Bordello of Blood,1996-08-16,5.9,15000000.0,5600000.0
1273,TMNT,2007-03-23,6.1,34000000.0,95608995.0
13056,Punisher: War Zone,2008-12-05,5.8,20500000.0,10089373.0
28874,Summer Wars,2009-08-01,7.5,0.0,18434328.0
19918,Spread,2009-01-16,5.5,0.0,12035862.0
10911,The Guns of Navarone,1961-04-27,7.3,6000000.0,28900000.0
1931,Stomp the Yard,2007-05-16,6.9,13000000.0,75511123.0
413518,Pinocchio,2019-12-19,6.6,12400000.0,17133446.0
334074,Survivor,2015-05-21,5.7,20000000.0,0.0
20770,But I'm a Cheerleader,2000-07-07,7.0,1200000.0,2600000.0
14906,Saludos Amigos,1942-08-24,5.9,0.0,1135000.0
9264,Poison Ivy,1992-05-08,5.4,3000000.0,1829804.0
11675,Halloween H20: 20 Years Later,1998-08-05,6.0,17000000.0,75000000.0
11101,Stalingrad,1993-01-20,7.3,0.0,152972.0
599521,Z-O-M-B-I-E-S 2,2020-06-13,7.6,0.0,0.0
11536,The Misfits,1961-02-01,7.0,4000000.0,8200000.0
11000,The Birdcage,1996-03-08,7.0,31000000.0,185260553.0
17314,Pistol Whipped,2008-03-04,5.5,10000000.0,0.0
4588,"Lust, Caution",2007-09-27,7.2,15000000.0,67091915.0
4550,Lady Vengeance,2005-07-29,7.6,0.0,23803308.0
604605,Hello World,2019-09-20,7.3,0.0,0.0
585244,I Still Believe,2020-03-12,7.6,12000000.0,16069730.0
29993,Samson and Delilah,1949-12-21,6.6,3000000.0,11500000.0
9035,Slither,2006-03-31,6.5,15000000.0,12834936.0
6499,Turbo: A Power Rangers Movie,1997-03-27,5.8,10000000.0,9679739.0
492,Being John Malkovich,1999-10-29,7.4,13000000.0,22863596.0
5176,3:10 to Yuma,2007-09-06,7.2,55000000.0,70016220.0
13382,Rudolph the Red-Nosed Reindeer,1964-12-06,7.4,0.0,0.0
551,The Poseidon Adventure,1972-12-13,7.1,5000000.0,84563118.0
25018,Leatherface: The Texas Chainsaw Massacre III,1990-01-12,5.3,2000000.0,55765562.0
804413,The Munsters,2022-09-27,5.8,0.0,0.0
12600,Pokémon 4Ever,2001-07-06,6.5,0.0,28023563.0
218836,Planes: Fire & Rescue,2014-07-17,6.1,50000000.0,151165787.0
20857,Hardball,2001-09-14,6.5,32000000.0,40222729.0
8845,Under Siege,1992-10-08,6.2,35000000.0,156563139.0
13804,Fast & Furious,2009-04-02,6.7,85000000.0,363164265.0
326,Snakes on a Plane,2006-08-17,5.4,33000000.0,62022014.0
12797,Ghost Town,2008-09-19,6.5,20000000.0,27090159.0
14175,Valiant,2005-03-25,5.5,35000000.0,61746888.0
1677,Ray,2004-10-29,7.4,40000000.0,124731534.0
10876,Quills,2000-11-22,7.1,13500000.0,7060876.0
44826,Hugo,2011-11-22,7.2,170000000.0,185770160.0
553147,Fool's Paradise,2023-05-12,4.0,0.0,0.0
29996,Solomon and Sheba,1959-12-25,6.4,5000000.0,12200000.0
41515,Yogi Bear,2010-12-17,5.6,80000000.0,203509374.0
15121,The Sound of Music,1965-03-29,7.7,8200000.0,286214286.0
11881,Miracle on 34th Street,1947-06-04,7.4,630000.0,2700000.0
34813,The Losers,2010-04-23,6.3,25000000.0,23580000.0
8055,The Reader,2008-01-02,7.4,32000000.0,108902486.0
10069,Stay Alive,2006-03-24,5.9,9000000.0,27105095.0
114478,Starship Troopers: Invasion,2012-08-28,5.9,0.0,193425.0
76285,Percy Jackson: Sea of Monsters,2013-08-07,6.0,90000000.0,199850315.0
22949,Old Dogs,2009-11-24,5.5,35000000.0,96753696.0
50321,Mars Needs Moms,2011-03-09,6.1,150000000.0,38992758.0
938,For a Few Dollars More,1965-12-18,8.0,600000.0,15000000.0
445954,Acts of Vengeance,2017-10-27,5.9,10000000.0,320705.0
57212,War Horse,2011-12-25,7.3,66000000.0,177584879.0
790,The Fog,1980-02-08,6.7,1000000.0,21378361.0
24122,The Rebound,2009-09-16,6.5,0.0,21791288.0
12139,Dennis the Menace,1993-06-23,5.8,35000000.0,117270765.0
399404,Darkest Hour,2017-11-22,7.3,30000000.0,150847207.0
627661,Cranston Academy: Monster Zone,2020-04-29,6.1,0.0,641308.0
845404,Tyler Perry's A Madea Homecoming,2022-02-25,6.8,0.0,0.0
12207,The Legend of Drunken Master,1994-02-03,7.4,10000000.0,11555430.0
69,Walk the Line,2005-09-13,7.5,28000000.0,186797986.0
663260,Black Box,2021-09-08,7.4,10722240.0,9738741.0
70914,Julia,1974-09-13,4.3,0.0,0.0
474335,Uncle Drew,2018-06-27,6.8,19000000.0,17665000.0
9322,La Femme Nikita,1990-02-21,7.1,8538703.0,5000000.0
10719,Elf,2003-10-09,6.6,32000000.0,225097437.0
836009,Against the Ice,2022-02-10,6.8,0.0,0.0
10226,High Tension,2003-06-18,6.8,0.0,6291958.0
795607,Green Snake,2021-07-23,8.3,0.0,87212911.0
11321,Seven Pounds,2008-12-18,7.6,55000000.0,168167691.0
517116,Haunt,2019-09-13,6.7,0.0,0.0
134411,Snitch,2013-02-21,6.1,35000000.0,42930462.0
1428,Once Upon a Time in Mexico,2003-09-11,6.3,29000000.0,98185582.0
10665,The Strangers,2008-05-29,6.1,9000000.0,82391145.0
9029,What Happens in Vegas,2008-05-07,6.1,35000000.0,219375562.0
402529,All Eyez on Me,2017-06-12,6.7,40000000.0,44922302.0
1103,Escape from New York,1981-05-23,7.1,6000000.0,50244700.0
2289,Cold Mountain,2003-12-24,6.9,79000000.0,173013509.0
26389,From Paris with Love,2010-02-04,6.2,52000000.0,52826594.0
29917,Exam,2009-06-19,6.7,600000.0,394717.0
55931,The Animatrix,2003-05-09,7.2,5000000.0,0.0
13151,Scooby-Doo on Zombie Island,1998-09-23,7.7,0.0,0.0
758769,Unwelcome,2023-01-27,6.0,0.0,0.0
403119,47 Meters Down,2017-05-25,5.8,5500000.0,62198461.0
19288,Leprechaun: Back 2 tha Hood,2003-12-30,5.1,0.0,0.0
940417,Sadako DX,2022-07-30,3.9,0.0,2352175.0
9767,The Break-Up,2006-06-01,5.9,52000000.0,205668210.0
826,The Bridge on the River Kwai,1957-10-11,7.8,3000000.0,44908000.0
995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.4,0.0,0.0
734253,Adipurush,2023-06-15,0.0,63000000.0,0.0
10294,Vacancy,2007-04-20,6.2,19000000.0,35300645.0
682254,Scooby-Doo! The Sword and the Scoob,2021-02-24,7.7,0.0,0.0
3090,The Treasure of the Sierra Madre,1948-01-15,8.0,3800000.0,4307000.0
4141,Shoot 'Em Up,2007-07-26,6.4,39000000.0,26820641.0
10234,Funny Games,1997-09-11,7.3,0.0,0.0
651,M*A*S*H,1970-02-18,7.0,3500000.0,81600000.0
16219,Gladiator,1992-03-06,7.6,0.0,900000.0
10380,An American Tail: Fievel Goes West,1991-11-21,6.3,0.0,40766041.0
192911,Monster High: Scaris City of Frights,2013-03-03,7.7,0.0,0.0
11199,Wild Hogs,2007-03-02,5.9,0.0,253625427.0
46441,Mirrors 2,2010-10-18,5.6,0.0,0.0
11713,Fist of Fury,1972-03-22,7.3,100000.0,0.0
10495,The Karate Kid Part III,1989-06-29,5.9,12500000.0,38956288.0
8963,Crimson Tide,1995-05-12,7.2,53000000.0,157387195.0
90,Beverly Hills Cop,1984-12-05,7.2,14000000.0,316360478.0
11361,Halloween 5: The Revenge of Michael Myers,1989-10-12,5.4,3000000.0,11642254.0
4944,Burn After Reading,2008-09-05,6.6,37000000.0,163720069.0
79218,Ice Age: A Mammoth Christmas,2011-11-24,6.4,0.0,0.0
15657,Tarzan II,2005-06-13,6.1,0.0,0.0
9955,Blades of Glory,2007-03-30,6.1,53000000.0,118200000.0
9292,Hudson Hawk,1991-05-23,5.7,65000000.0,17218080.0
449985,Triple Threat,2019-03-19,6.4,10000000.0,0.0
334,Magnolia,1999-12-10,7.7,37000000.0,48451803.0
201085,Crimson Peak,2015-10-13,6.6,55000000.0,74679822.0
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991-03-22,6.0,25000000.0,78656813.0
5123,August Rush,2007-11-21,7.4,25000000.0,66122026.0
45269,The King's Speech,2010-11-26,7.7,15000000.0,414211549.0
483980,Z-O-M-B-I-E-S,2018-02-16,7.3,0.0,0.0
681260,Maya the Bee: The Golden Orb,2021-01-07,6.5,0.0,0.0
176983,One Piece Film: Z,2012-12-15,7.5,0.0,74223861.0
1576,Resident Evil,2002-03-15,6.6,33000000.0,102984862.0
553,Dogville,2003-05-19,7.8,10000000.0,16680836.0
185341,[REC]⁴ Apocalypse,2014-10-31,5.6,3000000.0,4915757.0
1656,The Legend of Zorro,2005-10-24,6.1,75000000.0,142400065.0
640265,The Sky Is Everywhere,2022-02-11,5.8,0.0,0.0
12110,Dracula: Dead and Loving It,1995-12-22,6.0,30000000.0,10772144.0
1991,Death Proof,2007-05-22,6.8,25000000.0,31126421.0
244506,Camp X-Ray,2014-10-17,6.8,1000000.0,59744.0
390734,Kingsglaive: Final Fantasy XV,2016-07-09,6.8,0.0,269980.0
9383,Hollow Man,2000-08-04,5.9,95000000.0,190213455.0
708471,The Last Zombie,2021-12-02,6.5,0.0,0.0
839,Duel,1971-11-13,7.4,450000.0,0.0
9651,Supergirl,1984-07-01,5.4,35000000.0,14296438.0
592279,Kalashnikov AK-47,2020-02-20,7.5,3500000.0,1593464.0
11090,The Animal,2001-06-01,5.1,22000000.0,84772742.0
4244,The Kid,2000-07-07,6.5,65000000.0,110317580.0
3635,Girl with a Pearl Earring,2003-12-12,6.6,0.0,31466789.0
9208,Broken Arrow,1996-02-09,6.0,50000000.0,150270147.0
607383,Aquaslash,2019-07-29,4.1,0.0,0.0
22586,The Swan Princess,1994-11-18,6.6,20000000.0,9771658.0
1687,Escape from the Planet of the Apes,1971-05-20,6.3,2500000.0,12348905.0
573730,Made in Abyss: Dawn of the Deep Soul,2020-01-17,8.0,0.0,4971635.0
551806,Praise This,2023-04-07,7.5,0.0,0.0
43539,The Next Three Days,2010-11-18,7.1,30000000.0,67448651.0
10829,Tremors 3: Back to Perfection,2001-10-02,5.8,6000000.0,0.0
221,Rebel Without a Cause,1955-10-29,7.6,1500000.0,4500000.0
785538,7 Prisoners,2021-10-22,7.1,0.0,0.0
329440,The Forest,2016-01-07,5.2,10000000.0,37608299.0
10328,Cocoon,1985-06-21,6.6,17500000.0,85313124.0
50348,The Lincoln Lawyer,2011-03-17,7.2,40000000.0,85412898.0
17898,Silver Bullet,1985-10-10,6.6,7000000.0,12400000.0
152532,Dallas Buyers Club,2013-11-01,7.9,5000000.0,55736588.0
475430,Artemis Fowl,2020-06-12,5.6,125000000.0,0.0
13683,Tarzan & Jane,2002-06-24,6.0,0.0,0.0
10775,Infernal Affairs,2002-12-12,7.8,125000.0,8708932.0
71,Billy Elliot,2000-09-28,7.6,5000000.0,109280263.0
9522,Wedding Crashers,2005-07-13,6.5,40000000.0,288485135.0
722913,Malcolm & Marie,2021-01-29,7.1,2500000.0,0.0
284303,Goodnight Mommy,2014-10-07,6.7,0.0,2193474.0
1639,Speed 2: Cruise Control,1997-06-13,4.6,160000000.0,164508066.0
895744,Studio 666,2022-02-24,6.1,0.0,3000776.0
157353,Transcendence,2014-04-16,6.0,100000000.0,103039258.0
388399,Patriots Day,2016-12-12,7.0,45000000.0,50548152.0
10622,Mr. Nice Guy,1997-01-31,6.5,12716953.0,18814720.0
79224,War of the Arrows,2011-08-10,7.2,8000000.0,49000000.0
576,The Wild Bunch,1969-06-17,7.6,6244087.0,638641.0
11096,Hide and Seek,2005-01-27,6.4,30000000.0,127369981.0
70,Million Dollar Baby,2004-12-15,8.0,30000000.0,216763646.0
2567,The Aviator,2004-12-17,7.2,110000000.0,213700000.0
794,The Omen,1976-06-25,7.4,2800000.0,60922980.0
745376,"Hello, Goodbye, and Everything in Between",2022-07-06,6.3,0.0,0.0
25468,My Dinner with Andre,1981-10-11,7.5,0.0,0.0
37292,Broken Arrow,1950-08-01,6.8,0.0,0.0
19287,Leprechaun 4: In Space,1996-12-25,4.6,0.0,0.0
82990,Paranormal Activity 4,2012-10-17,5.4,5000000.0,142802657.0
9090,"To Wong Foo, Thanks for Everything! Julie Newmar",1995-09-07,7.3,0.0,47774193.0
167,K-PAX,2001-10-22,7.2,48000000.0,50315140.0
864959,The Curse of Bridge Hollow,2022-10-14,6.7,0.0,0.0
855262,Pinball: The Man Who Saved the Game,2023-03-17,7.2,0.0,0.0
245913,Pelé: Birth of a Legend,2016-05-06,7.4,0.0,27312.0
38810,Dogtooth,2009-06-01,7.1,275576.0,110197.0
1493,Miss Congeniality,2000-12-22,6.5,45000000.0,212000000.0
10974,Armour of God,1986-08-16,7.0,15000000.0,0.0
8697,Who Am I?,1998-01-17,7.1,0.0,0.0
296098,Bridge of Spies,2015-10-15,7.2,40000000.0,165478348.0
9486,Johnny English,2003-03-14,6.3,40000000.0,160583018.0
15472,The Girl with the Dragon Tattoo,2009-02-27,7.5,13000000.0,109421911.0
449503,Kill 'em All,2017-06-06,5.3,0.0,0.0
221731,Rurouni Kenshin Part II: Kyoto Inferno,2014-08-01,7.7,0.0,0.0
49049,Dredd,2012-09-07,6.8,50000000.0,41037742.0
11319,The Rescuers,1977-06-22,6.8,1200000.0,71215869.0
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-11-01,6.7,18000000.0,262552893.0
64720,Take Shelter,2011-09-30,7.0,5000000.0,3099314.0
22021,Coffy,1973-06-13,6.7,500000.0,4000000.0
68734,Argo,2012-10-11,7.3,44500000.0,232325503.0
18162,Land of the Lost,2009-06-05,5.4,100000000.0,68688831.0
290864,Kung Fu Jungle,2014-10-31,6.7,25000000.0,129115.0
574060,Gunpowder Milkshake,2021-07-14,6.4,30000000.0,1015760.0
829920,Fate/Grand Order Final Singularity – Grand Temple of Time: Solomon,2021-07-30,6.8,0.0,0.0
487242,Suicide Squad: Hell to Pay,2018-05-09,7.1,0.0,0.0
17097,After Sex,2007-09-26,5.6,825000.0,0.0
9276,The Faculty,1998-12-25,6.5,15000000.0,40283321.0
9482,Judge Dredd,1995-06-30,5.8,90000000.0,113493481.0
1817,Phone Booth,2003-04-04,6.8,13000000.0,97837138.0
60935,The Thing,2011-10-12,6.2,35000000.0,31505287.0
19101,A Little Princess,1995-05-10,7.6,17000000.0,10015449.0
8984,Disclosure,1994-03-10,6.2,55000000.0,214015089.0
1957,Enough,2002-05-21,6.7,38000000.0,51801187.0
253,Live and Let Die,1973-07-05,6.5,7000000.0,126377836.0
30061,Justice League: Crisis on Two Earths,2010-02-23,7.3,0.0,0.0
961427,Spirit Halloween: The Movie,2022-09-30,6.6,0.0,93434.0
41733,Due Date,2010-11-04,6.3,65000000.0,211780824.0
2140,Kiss of the Dragon,2001-07-06,6.8,25000000.0,64437847.0
11827,Heavy Metal,1981-08-07,6.5,9300000.0,20100000.0
102362,Dead Man Down,2013-03-08,6.2,0.0,18074539.0
6522,Life,1999-04-16,6.6,80000000.0,73521587.0
566222,The Great Hack,2019-01-26,6.9,0.0,0.0
583,Life of Brian,1979-08-17,7.8,4000000.0,20745728.0
606117,A Cinderella Story: Christmas Wish,2019-10-15,6.4,0.0,0.0
14560,Paul Blart: Mall Cop,2009-01-15,5.4,26000000.0,183293131.0
353616,Pitch Perfect 3,2017-12-20,6.6,45000000.0,184724494.0
13536,City by the Sea,2002-09-06,5.7,40000000.0,22433915.0
6877,Failure to Launch,2006-03-10,5.8,50000000.0,128406887.0
254474,Zombeavers,2014-10-20,4.9,0.0,14947.0
14254,The Uninvited,2009-01-30,6.5,0.0,41624046.0
6978,Big Trouble in Little China,1986-05-30,7.2,25000000.0,11000000.0
621013,Chemical Hearts,2020-08-21,7.4,0.0,0.0
13009,Zombie Strippers!,2008-04-18,4.8,0.0,0.0
3176,Battle Royale,2000-12-16,7.3,4500000.0,30600000.0
2832,Identity,2003-04-25,7.2,28000000.0,90259536.0
169934,Iron Man: Rise of Technovore,2013-04-24,5.9,0.0,0.0
234200,Pride,2014-09-12,7.7,0.0,7523634.0
300168,Dragon Blade,2015-02-19,6.4,65000000.0,121545703.0
872,Singin' in the Rain,1952-04-09,8.2,2540800.0,7200000.0
11838,Ju-on: The Grudge,2002-10-18,6.7,3500000.0,3657876.0
508935,The Eight Hundred,2020-08-14,7.0,80000000.0,460919368.0
10992,Cats & Dogs,2001-07-04,5.4,60000000.0,93375151.0
1094266,The Pope: Answers,2023-04-05,7.6,0.0,0.0
499932,The Devil All the Time,2020-09-11,7.2,0.0,0.0
11046,Where Eagles Dare,1968-12-04,7.6,7700000.0,21000000.0
256961,Paul Blart: Mall Cop 2,2015-04-16,5.2,38000000.0,107597242.0
431530,A Bad Moms Christmas,2017-08-04,6.3,28000000.0,130560428.0
520663,The Woman in the Window,2021-05-13,6.0,4000000.0,0.0
9992,Arthur and the Invisibles,2006-12-13,6.4,86000000.0,107944236.0
3175,Barry Lyndon,1975-11-26,8.0,11000000.0,198992.0
787723,13 Minutes,2021-10-29,6.1,0.0,67413.0
8536,Superman II,1980-12-04,6.7,54000000.0,190458706.0
527660,"Yes, God, Yes",2020-07-24,6.3,0.0,0.0
172391,Khumba,2013-07-18,6.0,20000000.0,27187375.0
492188,Marriage Story,2019-09-28,7.8,18000000.0,2300000.0
328387,Nerve,2016-06-27,7.1,19000000.0,85241496.0
2055,Open Range,2003-08-29,7.2,22000000.0,68296293.0
387,Das Boot,1981-09-17,8.1,14000000.0,85000000.0
9768,Cry-Baby,1990-04-05,6.6,11000000.0,8266343.0
302401,Snowden,2016-09-15,7.1,40000000.0,37357216.0
3512,Under Siege 2: Dark Territory,1995-07-13,5.8,60000000.0,104324083.0
10012,Cursed,2005-02-25,5.5,35000000.0,19294901.0
10185,The Midnight Meat Train,2008-08-07,6.1,15000000.0,3533227.0
948333,Into the Deep,2022-08-26,6.0,0.0,42195.0
8007,Behind Enemy Lines,2001-11-30,6.3,40000000.0,91753202.0
376867,Moonlight,2016-10-21,7.4,4000000.0,65046687.0
227306,Unbroken,2014-12-25,7.4,65000000.0,163442937.0
322240,Nine Lives,2016-08-03,5.7,30000000.0,57814445.0
9457,Deep Rising,1998-01-30,6.2,45000000.0,11203026.0
283445,Sinister 2,2015-08-19,5.9,10000000.0,53329150.0
9920,Ultraviolet,2006-03-03,5.2,30000000.0,31070211.0
463272,Johnny English Strikes Again,2018-09-13,6.3,25000000.0,158972499.0
18501,Gamer,2009-09-03,5.7,50000000.0,40828540.0
21521,Project A: Part II,1987-08-19,7.1,0.0,0.0
621151,Spell,2020-10-30,6.5,0.0,0.0
901362,Trolls Band Together,2023-10-12,0.0,0.0,0.0
10477,Driven,2001-04-27,5.1,94000000.0,54744738.0
4561,The Story of O,1975-08-27,5.7,0.0,0.0
3594,The Number 23,2007-02-23,6.4,30000000.0,77566815.0
12100,Windtalkers,2002-06-14,6.2,115000000.0,77628265.0
238215,The Cobbler,2014-09-11,5.8,0.0,0.0
1494,Curse of the Golden Flower,2006-12-14,6.8,45000000.0,78568977.0
439,La Dolce Vita,1960-02-05,8.1,0.0,19647000.0
549514,Fatale,2020-12-18,6.1,0.0,0.0
12501,The Big Country,1958-09-30,7.7,0.0,3500000.0
18647,One-Eyed Jacks,1961-03-30,6.8,6000000.0,4300000.0
9344,Kids,1995-07-28,6.9,1500000.0,20412216.0
582596,The Wrong Missy,2020-05-13,6.2,0.0,0.0
371608,The Strangers: Prey at Night,2018-03-07,5.6,12500000.0,31039126.0
42968,The Nun,2005-11-03,5.5,0.0,0.0
59108,Tower Heist,2011-11-02,6.1,75000000.0,152930623.0
17610,Year One,2009-06-18,5.0,60000000.0,62357900.0
11637,Are We There Yet?,2005-01-20,5.6,32000000.0,97918663.0
152760,The Monuments Men,2014-01-24,6.0,70000000.0,154984035.0
2652,Hard Candy,2005-01-14,6.8,950000.0,7022209.0
10033,Just Friends,2005-11-23,6.2,0.0,50817508.0
438674,Dragged Across Concrete,2018-09-03,6.6,15000000.0,660132.0
8337,They Live,1988-11-23,7.3,4000000.0,13008928.0
1014840,Bula,2022-09-02,6.8,0.0,0.0
420814,Christopher Robin,2018-08-02,7.3,75000000.0,99138899.0
345920,Collateral Beauty,2016-12-06,7.2,36000000.0,88528280.0
9447,Babe: Pig in the City,1998-11-25,5.6,90000000.0,69131860.0
457799,"Extremely Wicked, Shockingly Evil and Vile",2019-05-02,7.0,0.0,0.0
1977,The Grudge 3,2009-05-12,5.4,5000000.0,38610009.0
2057,Original Sin,2001-05-08,6.1,42000000.0,35402320.0
379170,Sherlock: The Abominable Bride,2016-01-01,7.9,0.0,0.0
843543,Meet Cute,2022-09-21,5.8,0.0,0.0
431259,Escape Room,2017-08-31,5.0,0.0,0.0
399173,The Assignment,2016-06-08,5.5,5000000.0,388789.0
384680,Hostiles,2017-12-22,6.9,55000000.0,36976336.0
2253,Valkyrie,2008-12-25,6.9,75000000.0,200276000.0
168530,Ride Along,2014-01-07,6.2,25000000.0,153997819.0
158011,The Call,2013-03-14,6.8,13000000.0,68572378.0
11007,Cheaper by the Dozen,2003-12-24,6.3,40000000.0,190212113.0
412105,You Get Me,2017-06-19,5.6,0.0,0.0
9655,She's the Man,2006-03-17,6.8,20000000.0,33889159.0
306819,The Danish Girl,2015-11-27,7.6,15000000.0,64191523.0
